date	quo	min	max	var	pvar	vol
27/05/2016	22.27	22.03	22.35	0.21	0.95	1468100
25/05/2016	22.06	21.95	22.43	0.19	0.87	759900
24/05/2016	21.87	21.87	22.69	-0.21	-0.95	1088400
23/05/2016	22.08	21.71	22.29	-0.41	-1.82	2240100
20/05/2016	22.49	22.47	22.89	-0.12	-0.53	1827600
19/05/2016	22.61	22.01	22.83	0.34	1.53	1884400
18/05/2016	22.27	22.08	22.92	-0.01	-0.04	1772400
17/05/2016	22.28	21.83	22.45	0.13	0.59	1938400
16/05/2016	22.15	22.15	22.54	-0.15	-0.67	1320000
13/05/2016	22.30	22.13	23.41	-0.77	-3.34	1179800
12/05/2016	23.07	23.07	24.27	-0.83	-3.47	1666700
11/05/2016	23.90	23.73	25.03	-0.28	-1.16	2495200
10/05/2016	24.18	24.01	24.80	0.26	1.09	1487600
9/05/2016	23.92	23.40	24.51	-0.18	-0.75	1094400
6/05/2016	24.10	24.05	24.75	-0.30	-1.23	687500
5/05/2016	24.40	24.16	24.70	0.25	1.04	887600
4/05/2016	24.15	24.03	24.90	-0.43	-1.75	1096800
3/05/2016	24.58	24.37	25.24	-0.51	-2.03	1071400
2/05/2016	25.09	25.09	25.98	-0.41	-1.61	1217600
29/04/2016	25.50	25.30	26.63	-0.70	-2.67	2030800
28/04/2016	26.20	25.78	26.88	-1.70	-6.09	4322500
27/04/2016	27.90	27.51	28.01	0.41	1.49	1000500
26/04/2016	27.49	27.24	27.76	0.33	1.22	1150300
25/04/2016	27.16	27.08	28.54	-1.09	-3.86	763500
22/04/2016	28.25	28.24	28.88	-0.50	-1.74	1047200
20/04/2016	28.75	28.35	29.32	0.00	0.00	2721000
19/04/2016	28.75	28.38	29.17	0.68	2.42	2380000
18/04/2016	28.07	28.07	29.50	-1.02	-3.51	774000
15/04/2016	29.09	28.91	29.90	-0.16	-0.55	839700
14/04/2016	29.25	29.09	30.15	-0.66	-2.21	890200
13/04/2016	29.91	29.60	30.40	0.50	1.70	1923100
12/04/2016	29.41	28.40	29.83	1.13	4.00	981500
11/04/2016	28.28	28.28	28.75	0.44	1.58	919700
8/04/2016	27.84	27.67	28.18	0.81	3.00	1013100
7/04/2016	27.03	27.00	27.89	0.07	0.26	643100
6/04/2016	26.96	26.83	27.28	-0.32	-1.17	984100
5/04/2016	27.28	26.68	27.80	0.46	1.72	844100
4/04/2016	26.82	26.78	28.07	-1.32	-4.69	984800
1/04/2016	28.14	26.42	28.23	1.60	6.03	1263300
31/03/2016	26.54	26.54	27.62	-0.54	-1.99	1148300
30/03/2016	27.08	27.08	28.55	-0.83	-2.97	1960200
29/03/2016	27.91	27.91	29.09	-0.86	-2.99	1462600
28/03/2016	28.77	28.44	29.50	0.94	3.38	903300
24/03/2016	27.83	26.80	28.06	0.53	1.94	1906500
23/03/2016	27.30	27.30	28.16	-0.94	-3.33	771000
22/03/2016	28.24	28.24	28.85	-0.19	-0.67	915700
21/03/2016	28.43	27.88	29.06	0.55	1.97	1867300
18/03/2016	27.88	27.75	28.26	0.38	1.38	1401100
17/03/2016	27.50	27.50	28.13	0.60	2.23	2139600
16/03/2016	26.90	25.50	27.54	1.11	4.30	864900
15/03/2016	25.79	25.58	26.90	-0.57	-2.16	949300
14/03/2016	26.36	26.30	28.41	-1.51	-5.42	1216600
11/03/2016	27.87	27.77	28.59	-0.39	-1.38	1387600
10/03/2016	28.26	27.65	28.83	0.11	0.39	4419500
9/03/2016	28.15	28.15	30.89	-2.05	-6.79	2220200
8/03/2016	30.20	29.88	30.65	0.14	0.47	2438200
7/03/2016	30.06	30.05	31.20	-0.54	-1.76	1482600
4/03/2016	30.60	28.95	31.27	0.70	2.34	2360800
3/03/2016	29.90	28.61	30.00	1.37	4.80	2869800
2/03/2016	28.53	27.45	30.00	0.93	3.37	2121400
1/03/2016	27.60	26.71	27.80	1.02	3.84	1098200
29/02/2016	26.58	26.14	27.23	0.28	1.06	1399200
26/02/2016	26.30	26.30	27.57	-0.73	-2.70	868100
25/02/2016	27.03	26.60	27.48	0.23	0.86	972500
